idno,experiment_hash,epoch_seconds,fold,logits_threshold,wake_acc,sleep_acc,max_X,min_X,mean_X,median_X,std_X
S005,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,2,-0.17955157,0.8056860114055686,0.9559895833333333,0.2706654991455932,-6.0,-4.0558706264156035,-4.024293081293436,1.3008222779729532
S006,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,3,-0.1721645,0.4521484375,0.948469387755102,0.505204327291067,-6.0,-4.0393632499065655,-4.10147745086827,1.3054800325671643
S007,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,4,-0.1069314,0.3036232266230684,0.9462585034013605,0.30299572977116196,-6.0,-4.1860970730285745,-4.155834783490748,1.1621764995660886
S010,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,5,-0.17133537,0.45280547267302235,0.9491666233968534,0.4000535216112521,-6.0,-3.9029982174531024,-3.901702010211021,1.2294972689659371
S011,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,6,-0.30667263,0.3933712755272849,0.9508019072388383,0.14487338561409827,-6.0,-4.102363802551589,-4.012663782307739,1.0275579616568737
S012,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,7,0.23399356,0.3724552745219001,0.9307108626198083,0.36890467928705356,-6.0,-4.05316383250746,-4.018714516040696,1.120356858412411
S013,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,8,0.07515162,0.7001139070104587,0.9499777481085893,0.24693210434846696,-6.0,-4.135684542885337,-4.0978534979969234,1.124750073675374
S015,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,9,0.08637725,0.7048517520215634,0.9532991332036087,0.5252165119817802,-6.0,-3.958117449354708,-4.011666445563746,1.2817273439523573
S018,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,10,-0.32048482,0.009218520846427823,0.9543310657596372,0.3950636053104156,-6.0,-3.9960021987372,-3.969604766763732,1.2070230764088479
S020,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,11,-0.2707641,0.3849624060150376,0.9500506585612969,0.2091268887481169,-6.0,-4.56071252342696,-4.579410312605421,1.17634637013114
S023,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,12,-0.31134528,0.5879280821917808,0.9431051587301588,0.5805658513718015,-6.0,-4.023335913569332,-4.0402168991358804,1.2508176268966626
S024,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,13,0.27599043,0.7223159078133783,0.6481262327416174,0.26303615195614755,-6.0,-3.871619674218637,-3.8990929309436986,1.2533725187507299
S025,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,14,0.590085,0.5977038425492034,0.9498090561920349,0.5155881831349626,-6.0,-4.326985944312825,-4.32959864416099,1.295197004017985
S027,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,15,-0.16629063,0.371020954079358,0.9501028806584362,0.5548049935264097,-6.0,-3.8471027543918215,-3.8591750751254734,1.2517476020085492
S028,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,16,-0.02191602,0.6088753534914074,0.9409651725753553,0.5172705925180244,-6.0,-4.015575762874654,-4.025114051703299,1.3018126713306426
S029,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,17,-0.013770364,0.9946699721103192,0.0006642512077294686,0.3513304412337241,-6.0,-3.980715240044045,-4.0084508856795065,1.2319150600892852
S031,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,18,-0.22492641,0.5002718868950516,0.9491283343835328,0.42723657219960853,-6.0,-4.112420049724988,-4.080595600773512,1.1466013508070485
S032,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,19,-0.22777903,0.16619748809008228,0.9457753017641597,0.703762038951586,-6.0,-3.9259169638419933,-3.8339441131959875,1.2209902906401593
S033,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,20,0.44526005,0.5839366734240757,0.9500989119683482,0.17608672476225218,-6.0,-4.0462071662752805,-3.951465554506046,1.1869368084166525
S034,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,21,0.28961527,0.7364022287078801,0.9502150537634408,0.22244002800805435,-6.0,-4.76022231308886,-5.079627957056137,1.3378563997066597
S035,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,22,0.0302753,0.6913016073116924,0.948634724368882,0.6248223873696849,-6.0,-3.9886350613028303,-3.963632718035158,1.3078824815618144
S039,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,23,0.114607215,0.6132603557656425,0.9482939632545931,0.25743726596876765,-6.0,-4.211170009156505,-4.200798688482349,1.1988591590818582
S042,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,24,0.57383823,0.4999479220914488,0.95,0.3338714189009547,-6.0,-4.250324017004893,-4.264517438400117,1.2343661399909902
S045,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,25,-0.011975073,0.36107487607618055,0.9512244897959183,0.5469353103689449,-6.0,-4.305673418860514,-4.2890108459861676,1.2295286121631435
S046,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,26,0.34396434,0.6941772476593562,0.933029197080292,0.28597407843817296,-6.0,-4.615195252399662,-4.996290669534867,1.3803507501688141
S048,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,27,0.02846834,0.5381254964257347,0.9500197117701169,0.19327710519506264,-6.0,-4.313299493639934,-4.318578884556258,1.2020294193348882
S049,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,28,-0.15844518,0.6917433831990794,0.9486803519061584,0.6058405597256505,-6.0,-4.0781526518363895,-4.2020124642026255,1.3887979073998447
S050,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,29,-0.062282346,0.6873878627968337,0.949895178197065,0.5552520124360387,-6.0,-4.133526663027873,-4.114699971003621,1.4735958017455235
S051,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,30,-0.33646685,0.10028771064529388,0.931694828469022,0.34215740961154406,-6.0,-4.20590209632008,-4.221681490028992,1.2084704955613887
S053,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,31,-0.35325363,0.0758850478967097,0.9473567056204786,0.6007963237115056,-6.0,-4.090077232688197,-4.04717017625724,1.2778509755269143
S054,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,32,0.8917596,0.6764682942048202,0.9500470786461173,0.5105065188204427,-6.0,-3.9741140361984013,-4.014243194686999,1.3483976663711041
S056,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,33,1.7719208,0.4223076375542743,0.95,0.25894460857706497,-6.0,-4.101355821245378,-4.039067261955594,1.1922854705430468
S057,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,34,-0.1858201,0.3978674790555979,0.9496124031007752,0.24800720314248528,-6.0,-4.126329343822923,-4.103634040108378,1.1432315801546453
S061,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,35,-0.14308648,0.3741733690795353,0.9070151306740027,0.16929850723353998,-6.0,-4.096217623003696,-4.063802655110013,1.075064428671769
S062,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,36,0.47565776,0.5012078915581801,0.9496684749849307,0.47302792916124814,-6.0,-4.137740362705978,-4.126435956424672,1.310946102215835
S063,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,37,0.25466502,0.545775684427436,0.9532588454376164,0.2634167125546678,-6.0,-4.202722168483387,-4.182652473065948,1.2824654581823112
S064,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,38,0.032850064,0.40259432096812464,0.9134450066316255,0.3321075540527216,-5.999999964633229,-3.982572037946751,-3.980362841337791,1.1284444143230579
S066,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,39,0.028450826,0.6161638285057219,0.9494505494505494,0.5884990476734262,-6.0,-3.9140000548563587,-3.974888815137051,1.362050244654671
S068,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,40,1.3777237,0.62625810780586,0.9499317871759891,0.3377873064002585,-6.0,-4.349747052328756,-4.4428684165780465,1.3493625497958883
S069,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,41,-0.035795048,0.5351857225769008,0.9499375520399667,0.35881508028959996,-6.0,-3.970202305183452,-3.9539567435653,1.210395019606351
S070,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,42,-0.18034993,0.4888037958877882,0.9133272978510506,0.5154253473454968,-6.0,-4.028719712625729,-3.998457171754561,1.2729129074770678
S071,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,43,0.0055918447,0.44920324625318403,0.9255095332018409,0.6216630139545488,-6.0,-3.8757892795910407,-3.847276767620025,1.27241042990672
S072,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,44,0.18975952,0.44182837813779596,0.9505084745762712,0.2641137555231423,-6.0,-3.8307464994703566,-3.8238263198970417,1.331517501896332
S073,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,45,0.20991817,0.3720285594288114,0.9503725782414307,0.45741416004300234,-6.0,-4.029851395061606,-3.990465564997149,1.1701427979698287
S074,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,46,0.00573297,0.6813385170785893,0.948936170212766,0.6234912137715286,-6.0,-4.0931749214690205,-4.13111266053642,1.363561155426866
S076,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,47,0.562415,0.35366155368629393,0.95,0.3104865487482205,-6.0,-4.441109772959357,-4.427523428992195,1.1550450487770696
S077,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,48,0.58691907,0.7844554455445545,0.9500909918107371,0.460335130662921,-6.0,-3.8668377595181025,-3.914361877586768,1.2427957932189695
S079,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,49,-0.31783447,0.7290903691972681,0.9417458163726821,0.5432921368717664,-6.0,-4.000559322646707,-4.007863046912409,1.2643442834506042
S080,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,50,0.2701013,0.5438357938357938,0.9499396135265701,0.1364761920385346,-6.0,-4.008608073009793,-3.995128991075326,1.211344400455476
S082,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,51,0.17130348,0.4252263169149619,0.9498498498498499,0.2646463810383713,-6.0,-4.184411113081917,-4.148788496408908,1.2539526017229692
S083,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,52,0.16915667,0.29672471239077136,0.9508009153318078,0.17951000798028324,-6.0,-4.3739495193504405,-4.334596657578892,1.261592524115724
S084,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,53,-0.13568723,0.3152313624678663,0.9417833074131674,0.3597073199211932,-6.0,-4.129409329646439,-4.089208312144203,1.1794973410848644
S086,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,54,0.17661878,0.4156943653955606,0.9499721758486366,0.3838280673051482,-6.0,-4.236902122193293,-4.229956474723604,1.2347428283383177
S088,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,55,-0.19369665,0.3321465786731504,0.944723113964687,0.46617068753887186,-6.0,-3.7602775788826706,-3.745091235379645,1.2018698492809734
S089,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,56,-0.19487292,0.4930597465298733,0.9535433070866142,0.4986468988595063,-6.0,-3.9120130493348935,-3.8655418262937937,1.2744782637338736
S090,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,57,0.06486069,0.21765042433489082,0.9514804202483286,0.6634671886239885,-6.0,-3.8699347576450287,-3.827647828263361,1.276932297877629
S091,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,58,0.19636047,0.6751479289940828,0.9500221926320461,0.575181802678562,-6.0,-4.189769628308537,-4.264562654722784,1.2823036416198557
S093,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,59,-0.020146914,0.7316089693154996,0.9487852283770651,0.5715239610524793,-6.0,-4.0596629980107535,-4.071617438736977,1.3532431311433935
S095,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,60,0.074711755,0.3895522388059702,0.950950950950951,0.5141101161792831,-6.0,-3.9961552949508214,-3.9956020308799807,1.3516389753401117
S096,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,61,-0.0011242481,0.36826323680265133,0.9502242152466368,0.3571052573240431,-6.0,-4.029480758490703,-4.010750395945351,1.265967638857076
S098,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,62,0.20741442,0.20640082149580694,0.9531295487627366,0.40791880942027375,-6.0,-4.160150892169328,-4.153938944737975,1.1881821699098623
S100,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,63,1.532798,0.5560127422352005,0.9499796001631987,0.4143925706673045,-6.0,-4.223073062604073,-4.220903395978757,1.2132629649915396
S101,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,64,0.04825168,0.7048214942951785,0.9427268581851345,0.398354819491717,-6.0,-4.09528583300822,-4.123293314070608,1.268946155061859
S003,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,0,0.79996073,0.8517192651907678,0.9499300699300699,0.6624743896614566,-6.0,-4.0425816793657905,-4.070669791650417,1.2972435411697756
S004,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,1,0.1905469,0.2148964896489649,0.9503968253968254,0.47207591353042333,-6.0,-3.9019752022202465,-3.9104705620036384,1.3978837216740314
S005,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,2,0.48291206,0.8728614558872861,0.9500520833333334,0.2706654991455932,-6.0,-4.0558706264156035,-4.024293081293436,1.3008222779729532
S006,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,3,0.21963963,0.5494791666666666,0.9501133786848073,0.505204327291067,-6.0,-4.0393632499065655,-4.10147745086827,1.3054800325671643
S007,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,4,0.0042139655,0.8745319339697273,0.37023809523809526,0.30299572977116196,-6.0,-4.1860970730285745,-4.155834783490748,1.1621764995660886
S010,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,5,-0.066798404,0.5608762098828324,0.9499974038112051,0.4000535216112521,-6.0,-3.9029982174531024,-3.901702010211021,1.2294972689659371
S011,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,6,-1.658816,0.5545140051333557,0.9500650195058518,0.14487338561409827,-6.0,-4.102363802551589,-4.012663782307739,1.0275579616568737
S012,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,7,-0.21420637,0.4355336212214682,0.8323682108626198,0.36890467928705356,-6.0,-4.05316383250746,-4.018714516040696,1.120356858412411
S013,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,8,-0.11630447,0.6334265299782541,0.9499777481085893,0.24693210434846696,-6.0,-4.135684542885337,-4.0978534979969234,1.124750073675374
S015,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,9,0.13153352,0.854351174432037,0.9499380859720502,0.5252165119817802,-6.0,-3.958117449354708,-4.011666445563746,1.2817273439523573
S018,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,10,0.16864094,0.7667085690341504,0.9500226757369614,0.3950636053104156,-6.0,-3.9960021987372,-3.969604766763732,1.2070230764088479
S020,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,11,0.1155916,0.45026852846401716,0.9500506585612969,0.2091268887481169,-6.0,-4.56071252342696,-4.579410312605421,1.17634637013114
S023,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,12,-0.04801818,0.585445205479452,0.9501488095238095,0.5805658513718015,-6.0,-4.023335913569332,-4.0402168991358804,1.2508176268966626
S024,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,13,0.2951894,0.7192242833052277,0.9499671268902038,0.26303615195614755,-6.0,-3.871619674218637,-3.8990929309436986,1.2533725187507299
S025,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,14,-0.2985835,0.6704935957513277,0.8566284779050737,0.5155881831349626,-6.0,-4.326985944312825,-4.32959864416099,1.295197004017985
S027,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,15,0.07778762,0.29799375835934017,0.95,0.5548049935264097,-6.0,-3.8471027543918215,-3.8591750751254734,1.2517476020085492
S028,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,16,0.2596051,0.617214125154086,0.9499713675881097,0.5172705925180244,-6.0,-4.015575762874654,-4.025114051703299,1.3018126713306426
S029,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,17,0.17737372,0.5267431050511311,0.9347826086956522,0.3513304412337241,-6.0,-3.980715240044045,-4.0084508856795065,1.2319150600892852
S031,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,18,0.066593364,0.5941272430668841,0.9499264860323462,0.42723657219960853,-6.0,-4.112420049724988,-4.080595600773512,1.1466013508070485
S032,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,19,-0.0072461623,0.5542442615851018,0.902414113277623,0.703762038951586,-6.0,-3.9259169638419933,-3.8339441131959875,1.2209902906401593
S033,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,20,0.5094133,0.6304662612221257,0.9489119683481702,0.17608672476225218,-6.0,-4.0462071662752805,-3.951465554506046,1.1869368084166525
S034,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,21,-0.16348782,0.776067922525869,0.9501075268817204,0.22244002800805435,-6.0,-4.76022231308886,-5.079627957056137,1.3378563997066597
S035,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,22,-0.04552096,0.7671761739678538,0.5726429675425039,0.6248223873696849,-6.0,-3.9886350613028303,-3.963632718035158,1.3078824815618144
S039,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,23,0.27019417,0.6325413608657793,0.9417322834645669,0.25743726596876765,-6.0,-4.211170009156505,-4.200798688482349,1.1988591590818582
S042,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,24,-0.6565167,0.7272159150088533,0.95,0.3338714189009547,-6.0,-4.250324017004893,-4.264517438400117,1.2343661399909902
S045,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,25,0.1716494,0.4162535872684581,0.9012925170068027,0.5469353103689449,-6.0,-4.305673418860514,-4.2890108459861676,1.2295286121631435
S046,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,26,-0.21519457,0.6964217006540977,0.9280413625304136,0.28597407843817296,-6.0,-4.615195252399662,-4.996290669534867,1.3803507501688141
S048,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,27,0.95268977,0.653196981731533,0.9499759078365237,0.19327710519506264,-6.0,-4.313299493639934,-4.318578884556258,1.2020294193348882
S049,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,28,0.025877751,0.7609321058688148,0.9390448261416003,0.6058405597256505,-6.0,-4.0781526518363895,-4.2020124642026255,1.3887979073998447
S050,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,29,-0.32605702,0.7262269129287598,0.9494758909853249,0.5552520124360387,-6.0,-4.133526663027873,-4.114699971003621,1.4735958017455235
S051,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,30,0.15230057,0.6186600904233457,0.9013824884792627,0.34215740961154406,-6.0,-4.20590209632008,-4.221681490028992,1.2084704955613887
S053,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,31,-0.1397062,0.6413161182840483,0.9326099053978854,0.6007963237115056,-6.0,-4.090077232688197,-4.04717017625724,1.2778509755269143
S054,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,32,0.2453494,0.7244364714140863,0.9500966351157144,0.5105065188204427,-6.0,-3.9741140361984013,-4.014243194686999,1.3483976663711041
S056,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,33,-0.27019462,0.6196882340380099,0.9501212121212121,0.25894460857706497,-6.0,-4.101355821245378,-4.039067261955594,1.1922854705430468
S057,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,34,-0.115356475,0.4629093678598629,0.9500258397932817,0.24800720314248528,-6.0,-4.126329343822923,-4.103634040108378,1.1432315801546453
S061,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,35,0.29136825,0.46085790884718497,0.9502980284273269,0.16929850723353998,-6.0,-4.096217623003696,-4.063802655110013,1.075064428671769
S062,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,36,0.6872223,0.5361025365722721,0.9499698613622665,0.47302792916124814,-6.0,-4.137740362705978,-4.126435956424672,1.310946102215835
S063,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,37,-0.14897102,0.6117162201942891,0.9509621353196772,0.2634167125546678,-6.0,-4.202722168483387,-4.182652473065948,1.2824654581823112
S064,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,38,-0.12514907,0.6451791505180733,0.642088716412045,0.3321075540527216,-5.999999964633229,-3.982572037946751,-3.980362841337791,1.1284444143230579
S066,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,39,-0.084732875,0.7854678858895033,0.850989010989011,0.5884990476734262,-6.0,-3.9140000548563587,-3.974888815137051,1.362050244654671
S068,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,40,-0.14375821,0.47830462983672556,0.9499317871759891,0.3377873064002585,-6.0,-4.349747052328756,-4.4428684165780465,1.3493625497958883
S069,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,41,-0.16590635,0.6069355774811376,0.95009367194005,0.35881508028959996,-6.0,-3.970202305183452,-3.9539567435653,1.210395019606351
S070,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,42,0.5913756,0.5098643136602015,0.950016676990518,0.5154253473454968,-6.0,-4.028719712625729,-3.998457171754561,1.2729129074770678
S071,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,43,0.021479992,0.4553640187192702,0.9499671268902038,0.6216630139545488,-6.0,-3.8757892795910407,-3.847276767620025,1.27241042990672
S072,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,44,0.47840646,0.5048958518782268,0.9499435028248587,0.2641137555231423,-6.0,-3.8307464994703566,-3.8238263198970417,1.331517501896332
S073,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,45,0.061885733,0.38370432591348175,0.9485345255837059,0.45741416004300234,-6.0,-4.029851395061606,-3.990465564997149,1.1701427979698287
S074,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,46,-0.013877628,0.7192446542627048,0.95,0.6234912137715286,-6.0,-4.0931749214690205,-4.13111266053642,1.363561155426866
S076,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,47,-0.479419,0.5034636318654132,0.9500870322019147,0.3104865487482205,-6.0,-4.441109772959357,-4.427523428992195,1.1550450487770696
S077,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,48,0.013902837,0.8352475247524752,0.9506824385805277,0.460335130662921,-6.0,-3.8668377595181025,-3.914361877586768,1.2427957932189695
S079,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,49,0.46669263,0.7155300405820053,0.9499773857982813,0.5432921368717664,-6.0,-4.000559322646707,-4.007863046912409,1.2643442834506042
S080,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,50,-5.572178,0.5843045843045843,0.9500603864734299,0.1364761920385346,-6.0,-4.008608073009793,-3.995128991075326,1.211344400455476
S082,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,51,-0.26683176,0.5213129945113693,0.9501501501501501,0.2646463810383713,-6.0,-4.184411113081917,-4.148788496408908,1.2539526017229692
S083,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,52,0.30431524,0.43421135349217327,0.9500381388253242,0.17951000798028324,-6.0,-4.3739495193504405,-4.334596657578892,1.261592524115724
S084,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,53,-0.38024557,0.40608933161953725,0.9500777604976672,0.3597073199211932,-6.0,-4.129409329646439,-4.089208312144203,1.1794973410848644
S086,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,54,0.60510164,0.5114541832669323,0.9499721758486366,0.3838280673051482,-6.0,-4.236902122193293,-4.229956474723604,1.2347428283383177
S088,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,55,-0.2435874,0.580236193122612,0.9501404494382022,0.46617068753887186,-6.0,-3.7602775788826706,-3.745091235379645,1.2018698492809734
S089,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,56,-0.21040961,0.5012673506336753,0.9492782152230971,0.4986468988595063,-6.0,-3.9120130493348935,-3.8655418262937937,1.2744782637338736
S090,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,57,0.15584496,0.3003242109278154,0.9500477554918816,0.6634671886239885,-6.0,-3.8699347576450287,-3.827647828263361,1.276932297877629
S091,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,58,0.13157623,0.6019723865877712,0.9500221926320461,0.575181802678562,-6.0,-4.189769628308537,-4.264562654722784,1.2823036416198557
S093,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,59,0.7622886,0.7529504327301337,0.95,0.5715239610524793,-6.0,-4.0596629980107535,-4.071617438736977,1.3532431311433935
S095,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,60,0.31201133,0.43078358208955225,0.951051051051051,0.5141101161792831,-6.0,-3.9961552949508214,-3.9956020308799807,1.3516389753401117
S096,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,61,-0.050509103,0.547108024934901,0.9500747384155456,0.3571052573240431,-6.0,-4.029480758490703,-4.010750395945351,1.265967638857076
S098,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,62,-0.16841109,0.4003080609276057,0.9489568170790879,0.40791880942027375,-6.0,-4.160150892169328,-4.153938944737975,1.1881821699098623
S100,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,63,-0.30264854,0.677860366339262,0.9499796001631987,0.4143925706673045,-6.0,-4.223073062604073,-4.220903395978757,1.2132629649915396
S101,91c86e2d0c6fa33313923c95da859eaebb1591ab,1742586840,64,0.3180297,0.7403386087596614,0.9500227998176014,0.398354819491717,-6.0,-4.09528583300822,-4.123293314070608,1.268946155061859
S003,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,0,0.034089968,0.843617522373999,0.9500699300699301,0.6624743896614566,-6.0,-4.0425816793657905,-4.070669791650417,1.2972435411697756
S004,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,1,1.3349807,0.4096909690969097,0.9499433106575964,0.47207591353042333,-6.0,-3.9019752022202465,-3.9104705620036384,1.3978837216740314
S005,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,2,0.16319959,0.8358772224085878,0.9521875,0.2706654991455932,-6.0,-4.0558706264156035,-4.024293081293436,1.3008222779729532
S006,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,3,0.55957925,0.5640625,0.95,0.505204327291067,-6.0,-4.0393632499065655,-4.10147745086827,1.3054800325671643
S007,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,4,0.32888812,0.4489742102209799,0.9500850340136054,0.30299572977116196,-6.0,-4.1860970730285745,-4.155834783490748,1.1621764995660886
S010,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,5,1.0180326,0.5676442762535477,0.9500493275871021,0.4000535216112521,-6.0,-3.9029982174531024,-3.901702010211021,1.2294972689659371
S011,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,6,0.16364312,0.5093181564557527,0.9507585609016038,0.14487338561409827,-6.0,-4.102363802551589,-4.012663782307739,1.0275579616568737
S012,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,7,-0.26363033,0.950107958050586,0.13483426517571884,0.36890467928705356,-6.0,-4.05316383250746,-4.018714516040696,1.120356858412411
S013,757a4e3aa529fec601a5dee89d9fc8ca73fdcdc0,1742588644,8,-3.408687,0.6362224293258776,0.9499777481085893,0.24693210434846696,-6.0,-4.135684542885337,-4.0978534979969234,1.124750073675374
